,Model,accuracy,confusion,f1,precision,recall,train_size
42,MLP BoW,0.8769475357710652,"[[128.6   3.   10.2   4.    1.6]
 [  2.2 127.8   1.8   2.    1.6]
 [  6.4   1.4  61.2   8.4   2.2]
 [  3.6   3.   22.2 144.8   0.6]
 [  2.2   1.    0.    0.   89.2]]",0.8687978148635137,0.8655724990220609,0.876250702983905,1720
43,MLP BoW,0.8774193548387096,"[[116.8   3.    8.8   3.8   1.6]
 [  2.  120.    1.6   1.8   1.4]
 [  8.    1.8  62.    9.2   2.4]
 [  3.4   2.6  18.2 134.    0.2]
 [  1.8   0.6   0.    0.   84. ]]",0.8716661568723229,0.8693579252973551,0.8758135364174949,1760
44,MLP BoW,0.877959927140255,"[[112.2   2.    8.6   4.    1.4]
 [  2.2 114.2   1.    2.    1.8]
 [  6.8   2.   57.4  10.4   2. ]
 [  2.    1.4  15.6 122.4   0.4]
 [  2.2   1.    0.    0.2  75.8]]",0.8711365279494464,0.8698544868487925,0.8737193115208021,1800
45,MLP BoW,0.880943025540275,"[[102.6   2.    7.4   2.4   1.6]
 [  2.4 106.4   1.2   1.4   1.2]
 [  5.4   1.   49.4   7.4   2. ]
 [  3.    2.6  16.6 118.8   0.6]
 [  1.6   0.8   0.    0.   71.2]]",0.8718556953651545,0.8680622366139923,0.8782676640591944,1840
46,MLP BoW,0.8831556503198292,"[[ 93.8   1.6   6.6   2.8   1.4]
 [  1.8 100.8   1.    1.6   1.4]
 [  5.6   0.8  45.6   7.2   2. ]
 [  2.4   1.8  14.4 107.2   0.4]
 [  1.    0.8   0.2   0.   66.8]]",0.8739658851445358,0.8712314264500508,0.879423608148333,1880
47,MLP BoW,0.8825174825174826,"[[84.6  1.2  6.2  2.6  1.2]
 [ 2.  91.   0.6  1.   1.2]
 [ 5.   1.2 42.   7.4  1.8]
 [ 2.2  1.4 13.4 97.6  0.2]
 [ 1.2  0.6  0.   0.  63.4]]",0.8734263932268428,0.8708513223089922,0.8796830308715716,1920
48,MLP BoW,0.8796915167095116,"[[77.6  0.8  4.8  3.   1. ]
 [ 1.4 82.4  0.8  1.   0.8]
 [ 4.8  1.2 38.2  7.4  1.6]
 [ 1.8  1.4 12.6 87.6  0.4]
 [ 1.4  0.6  0.   0.  56.4]]",0.871295797038315,0.8696231473250219,0.8746235938583193,1960
49,MLP BoW,0.8836676217765043,"[[70.4  1.   5.6  2.4  0.6]
 [ 1.4 73.4  0.4  0.8  0.8]
 [ 4.4  0.8 35.   7.   1.6]
 [ 1.6  1.2  9.6 79.2  0. ]
 [ 0.6  0.8  0.   0.  50.4]]",0.8760226891530525,0.8743670409714339,0.8787182944362069,2000
50,MLP BoW,0.884789644012945,"[[61.6  0.8  4.8  3.   0.4]
 [ 1.2 65.8  0.2  0.6  0.6]
 [ 3.6  1.  32.2  6.6  1.2]
 [ 1.8  0.6  8.  69.2  0.2]
 [ 0.4  0.6  0.   0.  44.6]]",0.878538554105576,0.8780868310018379,0.8822262999076514,2040
51,MLP BoW,0.8862453531598513,"[[55.2  0.6  3.4  2.8  0.6]
 [ 1.2 58.6  0.6  0.6  0.4]
 [ 2.4  0.4 26.6  4.6  0.8]
 [ 1.4  1.4  8.  61.   0.4]
 [ 0.4  0.6  0.   0.  37. ]]",0.8797152262160861,0.8773043621773595,0.8841615613697927,2080
52,MLP BoW,0.8864628820960698,"[[47.   0.6  2.8  2.   0.2]
 [ 0.8 49.8  0.4  0.6  0.2]
 [ 2.4  0.4 22.8  4.2  0.6]
 [ 1.2  0.8  7.4 50.   0.4]
 [ 0.4  0.6  0.   0.  33.4]]",0.8785149384258579,0.8775380083757416,0.8826005264338059,2120
