,Model,accuracy,confusion,f1,precision,recall,train_size
232,SVM W2V,0.5692963752665244,"[[62.2 11.8 19.2 12.6 11.2]
 [12.4 70.6  6.  13.  12.8]
 [ 3.8  1.8 13.2  4.   3.8]
 [16.8 15.6 22.4 85.   8.2]
 [ 9.4  6.   7.   4.2 36. ]]",0.5304222048844249,0.5355403828543566,0.5585743231051141,1880
233,SVM Hybrid,0.8835820895522388,"[[ 93.4   1.4   7.6   2.2   1. ]
 [  1.8 101.2   1.    2.4   1.2]
 [  5.    1.   45.    7.    1.8]
 [  3.4   1.2  14.  107.    0.2]
 [  1.    1.    0.2   0.2  67.8]]",0.8741453462064426,0.8716558920406033,0.8793149939736269,1880
234,SVM Hybrid B,0.8823027718550108,"[[ 93.4   1.4   7.    2.8   1. ]
 [  1.  100.    1.6   1.8   1. ]
 [  5.2   1.8  46.    7.6   1.8]
 [  4.    1.8  13.2 106.2   0. ]
 [  1.    0.8   0.    0.4  68.2]]",0.873598317706079,0.8713962686494696,0.877445674102711,1880
235,SVM BoW,0.8853146853146854,"[[83.8  1.   5.6  2.2  1.2]
 [ 0.8 91.   1.4  1.4  0.6]
 [ 5.6  1.  42.2  6.6  1.2]
 [ 3.6  1.6 13.  98.   0. ]
 [ 1.2  0.8  0.   0.4 64.8]]",0.8764391637008634,0.8746770650389104,0.8800111698029882,1920
236,SVM TFIDF,0.8899766899766901,"[[85.4  0.8  5.8  2.4  1.4]
 [ 1.4 90.6  1.4  1.6  1. ]
 [ 3.8  0.8 41.8  4.8  0.8]
 [ 3.   2.2 13.2 99.4  0. ]
 [ 1.4  1.   0.   0.4 64.6]]",0.8813122077645827,0.8781016161594893,0.8880011182302596,1920
237,SVM W2V,0.5696969696969696,"[[57.  10.  17.4 12.  10.6]
 [10.8 64.4  5.6 11.4 11.8]
 [ 3.2  1.4 11.8  3.6  4. ]
 [15.6 13.8 20.8 77.8  8. ]
 [ 8.4  5.8  6.6  3.8 33.4]]",0.5296423370318118,0.535586727367032,0.5577829439065868,1920
238,SVM Hybrid,0.8862470862470863,"[[84.8  1.   6.4  2.4  0.8]
 [ 1.6 91.4  0.8  1.4  1.2]
 [ 4.4  0.8 41.6  6.4  1.6]
 [ 3.4  1.2 13.2 98.2  0. ]
 [ 0.8  1.   0.2  0.2 64.2]]",0.8773143138722841,0.8747024935629819,0.8825924436209043,1920
239,SVM Hybrid B,0.8820512820512821,"[[84.6  1.2  5.8  2.6  1. ]
 [ 1.  90.   1.6  1.   0.8]
 [ 4.2  1.8 42.6  7.6  1.6]
 [ 4.   1.6 12.2 97.   0.2]
 [ 1.2  0.8  0.   0.4 64.2]]",0.8736464952542506,0.8717118655350721,0.8771992545227775,1920
240,SVM BoW,0.8879177377892031,"[[77.2  0.4  4.6  1.8  1.2]
 [ 0.4 83.2  1.   1.8  0.8]
 [ 5.6  1.2 38.6  5.2  1.2]
 [ 2.8  0.6 12.2 89.6  0.2]
 [ 1.   1.   0.   0.6 56.8]]",0.8789905405516594,0.8770063390981395,0.882730861905819,1960
241,SVM TFIDF,0.8858611825192801,"[[77.4  0.4  5.   1.8  1.2]
 [ 1.  82.4  1.2  2.   0.6]
 [ 4.4  0.8 37.2  4.6  1.2]
 [ 2.8  1.6 12.8 90.4  0. ]
 [ 1.4  1.2  0.2  0.2 57.2]]",0.8761440957910425,0.8739587356998537,0.8819526920184391,1960
242,SVM W2V,0.570694087403599,"[[52.   8.  15.6 11.2  9.8]
 [ 9.4 59.2  5.  10.6 10.6]
 [ 2.6  1.  11.   3.2  3.6]
 [14.6 12.8 19.2 70.4  6.8]
 [ 8.4  5.4  5.6  3.6 29.4]]",0.5307979117773689,0.5359154002779676,0.5601863290853525,1960
243,SVM Hybrid,0.8863753213367609,"[[77.6  1.   5.6  2.6  1. ]
 [ 1.2 82.6  0.8  1.4  1. ]
 [ 4.4  0.8 37.8  5.   1.2]
 [ 2.8  1.  11.8 89.8  0. ]
 [ 1.   1.   0.4  0.2 57. ]]",0.8777219314287354,0.8749790141393385,0.8830231450457638,1960
244,SVM Hybrid B,0.8827763496143959,"[[77.8  0.8  5.2  2.6  1. ]
 [ 0.4 82.2  1.4  1.   0.8]
 [ 4.4  1.6 38.6  7.   1.4]
 [ 3.2  1.  11.2 88.   0.2]
 [ 1.2  0.8  0.   0.4 56.8]]",0.8742281699408953,0.8726212664348759,0.8770862653183116,1960
245,SVM BoW,0.8871060171919771,"[[69.2  1.   4.2  1.2  1. ]
 [ 0.4 73.8  1.   1.2  0.6]
 [ 5.   0.8 34.2  5.2  0.8]
 [ 3.2  1.2 11.  81.6  0.2]
 [ 0.6  0.4  0.2  0.2 50.8]]",0.8788817762755411,0.8767378186713488,0.8831700522249338,2000
246,SVM TFIDF,0.8916905444126074,"[[70.4  1.   4.2  1.2  1.4]
 [ 0.8 73.2  1.   1.6  0.6]
 [ 3.6  0.8 34.2  3.8  0.6]
 [ 2.8  1.6 11.2 82.6  0. ]
 [ 0.8  0.6  0.   0.2 50.8]]",0.8838801823905168,0.8812711833893742,0.890511821181071,2000
247,SVM W2V,0.5742120343839542,"[[48.2  7.6 14.   9.6  9. ]
 [ 8.4 51.8  4.4  9.4  8.2]
 [ 2.2  1.   9.6  3.2  3.4]
 [12.8 11.6 17.4 63.8  5.8]
 [ 6.8  5.2  5.2  3.4 27. ]]",0.5337551347237988,0.5397099616798811,0.5604430387733146,2000
248,SVM Hybrid,0.8922636103151863,"[[70.4  1.   4.6  2.6  1. ]
 [ 1.2 73.6  0.8  0.6  1. ]
 [ 3.6  0.8 34.8  4.   0.8]
 [ 2.6  1.  10.4 82.   0. ]
 [ 0.6  0.8  0.   0.2 50.6]]",0.8847692482503392,0.8816168462928211,0.890581430109121,2000
249,SVM Hybrid B,0.8848137535816619,"[[70.2  0.8  4.2  2.4  0.8]
 [ 0.2 73.2  1.2  0.4  0.8]
 [ 4.   1.4 35.   6.4  1.2]
 [ 3.2  1.2 10.2 80.   0.2]
 [ 0.8  0.6  0.   0.2 50.4]]",0.8773762955963236,0.8755419345732707,0.8807629439322664,2000
250,SVM BoW,0.8925566343042071,"[[61.8  0.6  4.2  1.8  1. ]
 [ 0.4 66.8  1.   1.4  0.6]
 [ 4.   1.  31.2  5.   0.2]
 [ 2.2  0.2  8.8 71.2  0.4]
 [ 0.2  0.2  0.   0.  44.8]]",0.8855603558155964,0.8834889300798086,0.8892236034867362,2040
251,SVM TFIDF,0.8990291262135923,"[[63.   0.4  4.   1.4  1.2]
 [ 0.4 65.8  1.   1.6  0.4]
 [ 2.6  0.6 31.   3.2  0.2]
 [ 2.4  1.4  9.2 73.   0.2]
 [ 0.2  0.6  0.   0.2 45. ]]",0.8920669001127657,0.8889894160408478,0.8994881485491932,2040
252,SVM W2V,0.5779935275080905,"[[42.4  6.  12.2  9.4  8.2]
 [ 7.6 47.4  4.6  8.   7. ]
 [ 2.   1.   8.   2.4  3. ]
 [10.8 10.  15.6 56.2  4.2]
 [ 5.8  4.4  4.8  3.4 24.6]]",0.535532005685767,0.5432419816263755,0.5615258124877833,2040
253,SVM Hybrid,0.8944983818770226,"[[62.   0.6  4.4  2.4  0.8]
 [ 1.  66.   0.8  0.6  0.8]
 [ 3.   0.8 30.6  3.4  0.4]
 [ 2.4  0.6  9.4 72.8  0. ]
 [ 0.2  0.8  0.   0.2 45. ]]",0.8870132472934289,0.8840344328715366,0.8937355769562826,2040
254,SVM Hybrid B,0.8841423948220065,"[[61.6  0.8  4.   2.8  0.6]
 [ 0.2 65.4  1.2  0.4  0.4]
 [ 3.6  1.  31.   6.   0.8]
 [ 3.   1.   9.  70.   0. ]
 [ 0.2  0.6  0.   0.2 45.2]]",0.8781066680317549,0.876835476169119,0.8806314155528303,2040
255,SVM BoW,0.8959107806691449,"[[54.2  0.6  2.8  1.6  0.8]
 [ 0.4 59.8  0.8  1.   0.2]
 [ 4.   0.6 27.4  4.6  0.2]
 [ 1.8  0.2  7.6 61.8  0.2]
 [ 0.2  0.4  0.   0.  37.8]]",0.8884634994310947,0.8874541178738875,0.8910011104567641,2080
256,SVM TFIDF,0.8966542750929367,"[[55.4  0.2  3.   1.4  1. ]
 [ 0.4 58.8  0.8  1.   0.4]
 [ 2.6  0.6 26.4  3.4  0.2]
 [ 2.   1.4  8.4 63.   0. ]
 [ 0.2  0.6  0.   0.2 37.6]]",0.8883099600088833,0.8857792881373617,0.8947678872362366,2080
257,SVM W2V,0.5836431226765799,"[[37.6  5.   9.8  9.2  7. ]
 [ 6.6 43.8  3.6  7.4  5.2]
 [ 2.2  0.8  6.8  1.6  2.6]
 [ 9.   8.  14.4 48.2  3.8]
 [ 5.2  4.   4.   2.6 20.6]]",0.5387413593724555,0.5467420672385913,0.5642633101127494,2080
258,SVM Hybrid,0.8944237918215613,"[[55.   0.6  3.6  2.   0.6]
 [ 1.  59.2  0.8  0.8  0.6]
 [ 2.6  0.6 26.   3.2  0.4]
 [ 1.8  0.6  8.  62.8  0. ]
 [ 0.2  0.6  0.2  0.2 37.6]]",0.8857486587294883,0.8831345628218393,0.8921786841008416,2080
259,SVM Hybrid B,0.8884758364312267,"[[54.6  0.8  3.4  2.4  0.6]
 [ 0.2 58.6  0.6  0.2  0.2]
 [ 3.2  1.  26.8  4.8  0.6]
 [ 2.4  0.6  7.8 61.2  0. ]
 [ 0.2  0.6  0.   0.4 37.8]]",0.8806763974551309,0.8801337382793781,0.883131569909813,2080
260,SVM BoW,0.891703056768559,"[[46.2  0.6  2.6  1.   0.6]
 [ 0.2 50.2  0.8  1.2  0.2]
 [ 3.6  0.6 23.6  3.6  0.2]
 [ 1.6  0.4  6.4 50.8  0.4]
 [ 0.2  0.4  0.   0.2 33.4]]",0.8843007498342075,0.8835840635670997,0.8880951160176863,2120
261,SVM TFIDF,0.897816593886463,"[[46.6  0.2  3.   0.6  0.8]
 [ 0.4 50.2  0.6  1.4  0.2]
 [ 2.4  0.6 23.   2.2  0.2]
 [ 2.2  0.8  6.8 52.4  0.2]
 [ 0.2  0.4  0.   0.2 33.4]]",0.8901236746720469,0.8872559012836904,0.8982724598186366,2120
262,SVM W2V,0.5737991266375546,"[[33.2  4.6  9.2  7.6  6.4]
 [ 4.8 36.6  3.6  6.2  5. ]
 [ 2.   0.8  4.8  1.6  2.6]
 [ 7.2  6.8 12.  39.2  3.2]
 [ 4.6  3.4  3.8  2.2 17.6]]",0.5246374417777138,0.5361417515755152,0.5441347820228126,2120
263,SVM Hybrid,0.8969432314410481,"[[47.   0.4  3.4  1.6  0.6]
 [ 0.6 50.4  0.6  0.4  0.2]
 [ 2.2  0.6 22.6  2.8  0.4]
 [ 1.8  0.4  6.6 51.8  0. ]
 [ 0.2  0.4  0.2  0.2 33.6]]",0.8886806064428614,0.8864265158543047,0.8959408937050319,2120
264,SVM Hybrid B,0.8864628820960698,"[[47.   0.6  2.8  1.8  0.4]
 [ 0.  49.6  0.4  0.6  0.2]
 [ 2.6  1.  23.6  4.4  0.8]
 [ 2.   0.4  6.6 49.6  0.2]
 [ 0.2  0.6  0.   0.4 33.2]]",0.8789025701378332,0.8788478113927441,0.8822459956144302,2120
