,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
20,MLP BoW,0.7667682926829269,"[[4.330e+02 4.260e+01 8.600e+00 3.800e+00 4.460e+01 8.000e-01 2.880e+01]
 [1.800e+01 3.402e+02 1.000e+01 4.600e+00 4.260e+01 1.400e+00 3.600e+01]
 [1.000e+00 5.200e+00 3.356e+02 5.800e+00 2.000e+01 2.800e+00 2.200e+01]
 [2.000e-01 1.600e+00 5.400e+00 3.260e+02 1.440e+01 3.200e+00 2.600e+00]
 [1.740e+01 3.940e+01 4.100e+01 3.420e+01 2.136e+02 1.760e+01 5.940e+01]
 [0.000e+00 8.000e-01 5.200e+00 3.000e+00 8.400e+00 2.432e+02 1.200e+00]
 [3.600e+00 1.200e+01 1.000e+01 4.000e+00 2.620e+01 2.600e+00 1.204e+02]]",5.7633813381195065,0.7572463862883622,0.7522276018272784,0.7736749213901293,2.005740213394165,840
21,MLP BoW,0.7688854489164086,"[[4.296e+02 4.720e+01 9.000e+00 4.600e+00 4.900e+01 8.000e-01 2.840e+01]
 [1.640e+01 3.238e+02 7.600e+00 3.400e+00 3.320e+01 1.000e+00 3.220e+01]
 [8.000e-01 4.600e+00 3.306e+02 5.600e+00 1.760e+01 2.400e+00 2.180e+01]
 [4.000e-01 2.600e+00 5.000e+00 3.234e+02 1.560e+01 3.200e+00 3.400e+00]
 [1.480e+01 3.740e+01 3.900e+01 3.100e+01 2.116e+02 1.600e+01 5.160e+01]
 [0.000e+00 8.000e-01 4.400e+00 1.800e+00 8.600e+00 2.404e+02 1.200e+00]
 [4.200e+00 1.940e+01 1.220e+01 6.800e+00 2.920e+01 3.000e+00 1.274e+02]]",5.939907217025757,0.7605409888893004,0.7563418327359089,0.7737558592875367,2.0651611328125,880
22,MLP BoW,0.7703616352201258,"[[4.220e+02 4.520e+01 8.600e+00 5.000e+00 4.940e+01 1.000e+00 2.740e+01]
 [1.480e+01 3.206e+02 6.600e+00 2.800e+00 3.460e+01 1.200e+00 3.100e+01]
 [8.000e-01 4.200e+00 3.232e+02 5.600e+00 1.840e+01 2.400e+00 2.260e+01]
 [2.000e-01 2.600e+00 5.600e+00 3.234e+02 1.540e+01 3.000e+00 3.000e+00]
 [1.480e+01 3.820e+01 3.960e+01 2.740e+01 2.050e+02 1.320e+01 5.000e+01]
 [0.000e+00 1.200e+00 5.200e+00 2.400e+00 8.200e+00 2.386e+02 1.200e+00]
 [4.400e+00 1.740e+01 1.240e+01 5.200e+00 2.940e+01 2.600e+00 1.270e+02]]",6.259373569488526,0.7621038811695872,0.75841661220536,0.7741748357948636,2.1338757991790773,920
23,MLP BoW,0.7744408945686903,"[[4.138e+02 3.840e+01 8.000e+00 3.800e+00 4.760e+01 8.000e-01 2.680e+01]
 [1.520e+01 3.252e+02 8.400e+00 3.000e+00 3.840e+01 1.000e+00 3.320e+01]
 [8.000e-01 4.200e+00 3.222e+02 5.600e+00 2.000e+01 2.400e+00 2.200e+01]
 [2.000e-01 1.800e+00 4.800e+00 3.192e+02 1.400e+01 3.800e+00 2.400e+00]
 [1.580e+01 3.560e+01 3.840e+01 2.760e+01 2.022e+02 1.160e+01 5.040e+01]
 [0.000e+00 1.000e+00 5.600e+00 2.800e+00 9.000e+00 2.352e+02 1.600e+00]
 [3.600e+00 1.440e+01 9.000e+00 4.200e+00 2.500e+01 2.600e+00 1.214e+02]]",6.322193908691406,0.7651518558534937,0.7615808128419999,0.7783108245502646,2.1723282814025877,960
24,MLP BoW,0.7767045454545455,"[[4.102e+02 3.800e+01 7.000e+00 3.200e+00 4.400e+01 8.000e-01 2.360e+01]
 [1.220e+01 3.154e+02 9.000e+00 3.000e+00 3.580e+01 1.200e+00 3.140e+01]
 [8.000e-01 3.600e+00 3.146e+02 5.200e+00 1.780e+01 2.000e+00 2.020e+01]
 [4.000e-01 2.200e+00 4.200e+00 3.132e+02 1.300e+01 3.400e+00 2.200e+00]
 [1.500e+01 3.700e+01 3.920e+01 2.800e+01 2.036e+02 1.300e+01 4.820e+01]
 [0.000e+00 1.000e+00 4.600e+00 2.400e+00 7.000e+00 2.306e+02 1.200e+00]
 [4.200e+00 1.760e+01 1.180e+01 5.000e+00 2.820e+01 2.600e+00 1.262e+02]]",6.564021444320678,0.7688902364040904,0.764691653021774,0.7798333088308494,2.2213783740997313,1000
25,MLP BoW,0.779042904290429,"[[4.024e+02 3.640e+01 7.000e+00 3.600e+00 4.280e+01 8.000e-01 2.340e+01]
 [1.560e+01 3.148e+02 9.400e+00 4.000e+00 3.880e+01 1.600e+00 3.320e+01]
 [8.000e-01 3.600e+00 3.118e+02 5.200e+00 1.880e+01 2.200e+00 1.940e+01]
 [4.000e-01 1.200e+00 4.600e+00 3.104e+02 1.180e+01 3.000e+00 1.800e+00]
 [1.040e+01 3.480e+01 3.480e+01 2.440e+01 1.922e+02 1.040e+01 4.120e+01]
 [0.000e+00 1.000e+00 5.200e+00 2.000e+00 7.400e+00 2.286e+02 1.600e+00]
 [5.400e+00 1.680e+01 1.240e+01 6.000e+00 3.000e+01 2.400e+00 1.282e+02]]",6.726537990570068,0.7705465153139981,0.7677468033019883,0.7797410958071065,2.280718755722046,1040
26,MLP BoW,0.7796140939597315,"[[393.2  36.8   6.4   3.2  41.4   0.8  21.8]
 [ 14.2 306.4   7.8   3.   31.4   0.8  28.4]
 [  1.    3.4 307.    5.8  19.8   2.2  20.6]
 [  0.4   1.2   4.4 304.6  12.8   3.2   2. ]
 [ 15.4  37.4  36.6  25.4 198.6  10.6  47.8]
 [  0.    1.4   5.4   2.8   6.8 226.8   1.2]
 [  3.4  15.4  10.8   4.6  25.6   2.  122. ]]",6.8921215534210205,0.7714564723345207,0.7681341152769353,0.783512599790433,2.3026084423065187,1080
27,MLP BoW,0.7831058020477816,"[[389.6  34.    6.6   3.2  41.8   0.8  23.6]
 [ 13.4 310.    8.2   4.4  37.8   1.2  32.6]
 [  1.    2.8 304.2   5.4  19.8   2.   19. ]
 [  0.4   0.8   4.  297.8  11.6   2.8   1.8]
 [ 12.2  32.4  31.8  24.  189.4  10.8  41. ]
 [  0.    1.2   6.2   3.    7.  223.4   1.4]
 [  3.8  14.6  10.2   4.2  23.8   1.8 121.2]]",7.098334503173828,0.7739829837834626,0.7708455314501466,0.7847079613703005,2.402571439743042,1120
28,MLP BoW,0.7830729166666666,"[[380.6  33.8   6.    3.2  36.8   0.8  20.4]
 [ 11.6 299.    7.4   2.4  29.    0.6  28.2]
 [  0.8   2.8 294.6   5.2  17.2   1.8  18. ]
 [  0.    1.6   4.6 294.4  13.4   4.    1.4]
 [ 15.4  36.4  37.8  26.4 197.   10.6  47. ]
 [  0.    1.    4.6   1.2   6.2 219.2   1. ]
 [  3.6  14.8  11.    3.6  26.    2.2 119.4]]",7.329535388946534,0.7757012957408853,0.771564978751419,0.7876332393345447,2.4244386672973635,1160
29,MLP BoW,0.7856890459363959,"[[373.4  32.6   5.4   2.8  35.6   0.8  20.4]
 [ 10.2 295.8   7.8   2.6  30.    0.8  27. ]
 [  1.    3.6 293.8   5.2  19.8   2.   19. ]
 [  0.    1.6   4.4 289.   15.    2.8   1.6]
 [ 15.6  35.8  31.8  23.4 190.4   9.   44.2]
 [  0.    1.2   5.4   2.    6.  217.2   1.4]
 [  3.6  13.6  10.    4.6  23.6   2.  119.2]]",7.513862609863281,0.7778446840060529,0.7749480292147611,0.7885361929691914,2.4463133811950684,1200
