,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
20,LSTM BoW,0.9051067073170731,"[[4.504e+02 1.540e+01 1.200e+00 0.000e+00 1.680e+01 0.000e+00 9.200e+00]
 [8.000e+00 3.962e+02 6.200e+00 6.000e-01 1.900e+01 0.000e+00 1.260e+01]
 [6.000e-01 1.000e+00 3.714e+02 3.200e+00 1.360e+01 1.400e+00 1.380e+01]
 [1.200e+00 1.600e+00 4.200e+00 3.678e+02 8.400e+00 1.800e+00 2.000e-01]
 [1.140e+01 1.720e+01 2.320e+01 6.600e+00 3.000e+02 0.000e+00 1.240e+01]
 [2.000e-01 0.000e+00 3.600e+00 1.000e+00 4.000e+00 2.684e+02 1.400e+00]
 [1.400e+00 1.040e+01 6.000e+00 2.200e+00 8.000e+00 0.000e+00 2.208e+02]]",5.496395063400269,0.9041620872199614,0.9031588940185349,0.9061232791259265,0.5811141014099122,840
21,LSTM BoW,0.9071981424148607,"[[4.434e+02 1.440e+01 1.000e+00 0.000e+00 1.580e+01 0.000e+00 7.400e+00]
 [8.200e+00 3.906e+02 7.400e+00 6.000e-01 1.720e+01 0.000e+00 1.220e+01]
 [4.000e-01 1.400e+00 3.630e+02 2.200e+00 1.560e+01 1.400e+00 1.500e+01]
 [8.000e-01 8.000e-01 4.200e+00 3.646e+02 1.020e+01 1.400e+00 0.000e+00]
 [1.020e+01 1.700e+01 2.200e+01 8.000e+00 2.958e+02 2.000e-01 7.800e+00]
 [4.000e-01 2.000e-01 5.600e+00 1.000e+00 4.200e+00 2.638e+02 6.000e-01]
 [2.800e+00 1.140e+01 4.600e+00 2.000e-01 6.000e+00 0.000e+00 2.230e+02]]",5.638964462280273,0.9067411384964628,0.9062207779969602,0.908168212130367,0.5529806613922119,880
22,LSTM BoW,0.9120283018867925,"[[4.380e+02 1.520e+01 1.200e+00 0.000e+00 1.840e+01 0.000e+00 6.200e+00]
 [7.200e+00 3.858e+02 5.200e+00 1.200e+00 1.480e+01 0.000e+00 1.280e+01]
 [6.000e-01 2.000e+00 3.628e+02 3.200e+00 1.660e+01 1.800e+00 1.500e+01]
 [8.000e-01 1.200e+00 4.400e+00 3.590e+02 8.200e+00 1.400e+00 0.000e+00]
 [9.600e+00 1.360e+01 2.020e+01 6.400e+00 2.932e+02 0.000e+00 4.800e+00]
 [2.000e-01 2.000e-01 2.200e+00 1.200e+00 2.800e+00 2.588e+02 8.000e-01]
 [6.000e-01 1.140e+01 5.200e+00 8.000e-01 6.400e+00 0.000e+00 2.226e+02]]",5.860530757904053,0.9120155818103669,0.9110022774791313,0.9137115320735536,0.5436431407928467,920
23,LSTM BoW,0.9150958466453674,"[[4.312e+02 1.520e+01 1.000e+00 0.000e+00 1.840e+01 0.000e+00 5.400e+00]
 [6.800e+00 3.788e+02 5.400e+00 8.000e-01 1.480e+01 0.000e+00 1.300e+01]
 [6.000e-01 1.600e+00 3.586e+02 5.400e+00 1.320e+01 1.200e+00 1.220e+01]
 [4.000e-01 6.000e-01 3.800e+00 3.524e+02 7.800e+00 1.200e+00 0.000e+00]
 [9.400e+00 1.220e+01 1.840e+01 6.400e+00 2.934e+02 0.000e+00 5.000e+00]
 [2.000e-01 0.000e+00 3.200e+00 8.000e-01 2.400e+00 2.550e+02 2.000e-01]
 [8.000e-01 1.220e+01 6.000e+00 4.000e-01 6.200e+00 0.000e+00 2.220e+02]]",6.092241191864014,0.9153521799715376,0.9146498467682198,0.9166092200483684,0.5467323780059814,960
24,LSTM BoW,0.9168831168831169,"[[4.222e+02 1.320e+01 1.200e+00 0.000e+00 1.840e+01 0.000e+00 5.200e+00]
 [7.800e+00 3.764e+02 7.200e+00 1.600e+00 1.480e+01 2.000e-01 1.220e+01]
 [6.000e-01 8.000e-01 3.562e+02 5.200e+00 1.420e+01 1.600e+00 1.180e+01]
 [6.000e-01 1.000e+00 3.200e+00 3.458e+02 5.200e+00 1.000e+00 0.000e+00]
 [1.100e+01 1.120e+01 1.600e+01 5.800e+00 2.896e+02 0.000e+00 5.000e+00]
 [0.000e+00 0.000e+00 1.600e+00 2.000e-01 1.400e+00 2.506e+02 4.000e-01]
 [6.000e-01 1.220e+01 5.000e+00 1.400e+00 5.800e+00 2.000e-01 2.184e+02]]",6.435181903839111,0.917434758559262,0.9162303932733218,0.9191026124920771,0.5311265468597413,1000
25,LSTM BoW,0.917986798679868,"[[4.168e+02 1.380e+01 1.000e+00 0.000e+00 1.820e+01 0.000e+00 5.400e+00]
 [7.000e+00 3.712e+02 5.600e+00 8.000e-01 1.240e+01 0.000e+00 1.140e+01]
 [6.000e-01 2.200e+00 3.528e+02 5.200e+00 1.460e+01 1.200e+00 1.080e+01]
 [6.000e-01 1.600e+00 4.400e+00 3.436e+02 8.200e+00 1.600e+00 0.000e+00]
 [8.600e+00 1.200e+01 1.460e+01 4.800e+00 2.796e+02 0.000e+00 5.400e+00]
 [0.000e+00 0.000e+00 1.800e+00 2.000e-01 2.200e+00 2.462e+02 8.000e-01]
 [1.400e+00 7.800e+00 5.000e+00 1.000e+00 6.600e+00 0.000e+00 2.150e+02]]",6.655701398849487,0.918147813086474,0.9170896210537138,0.9199675330119528,0.5217482566833496,1040
26,LSTM BoW,0.922734899328859,"[[4.102e+02 1.420e+01 1.000e+00 0.000e+00 1.720e+01 0.000e+00 5.800e+00]
 [7.000e+00 3.648e+02 4.400e+00 4.000e-01 1.020e+01 0.000e+00 9.800e+00]
 [6.000e-01 1.600e+00 3.468e+02 4.800e+00 1.240e+01 1.000e+00 9.400e+00]
 [0.000e+00 1.000e+00 2.800e+00 3.380e+02 5.800e+00 1.600e+00 0.000e+00]
 [9.400e+00 1.180e+01 1.680e+01 4.800e+00 2.814e+02 0.000e+00 3.800e+00]
 [0.000e+00 0.000e+00 1.200e+00 8.000e-01 1.200e+00 2.438e+02 2.000e-01]
 [4.000e-01 8.600e+00 5.400e+00 6.000e-01 8.200e+00 0.000e+00 2.148e+02]]",6.9197712421417235,0.9232143531048148,0.9224730877134535,0.9245220889817288,0.5186279773712158,1080
27,LSTM BoW,0.927901023890785,"[[4.042e+02 1.320e+01 6.000e-01 0.000e+00 1.780e+01 0.000e+00 6.000e+00]
 [6.000e+00 3.604e+02 4.400e+00 0.000e+00 9.800e+00 0.000e+00 9.200e+00]
 [1.000e+00 2.200e+00 3.414e+02 2.400e+00 9.600e+00 1.800e+00 8.000e+00]
 [0.000e+00 1.400e+00 3.000e+00 3.328e+02 4.400e+00 2.000e+00 0.000e+00]
 [8.800e+00 1.140e+01 1.500e+01 5.200e+00 2.832e+02 0.000e+00 3.400e+00]
 [0.000e+00 0.000e+00 1.400e+00 1.000e+00 1.200e+00 2.390e+02 0.000e+00]
 [4.000e-01 7.200e+00 5.400e+00 6.000e-01 5.200e+00 0.000e+00 2.140e+02]]",7.063938426971435,0.9287022883754628,0.9276888290012026,0.9302800630324516,0.4998785495758057,1120
28,LSTM BoW,0.9311631944444445,"[[3.962e+02 1.220e+01 6.000e-01 2.000e-01 1.260e+01 0.000e+00 5.400e+00]
 [5.600e+00 3.586e+02 4.000e+00 6.000e-01 1.140e+01 0.000e+00 1.000e+01]
 [8.000e-01 2.800e+00 3.372e+02 2.800e+00 9.000e+00 1.600e+00 7.400e+00]
 [4.000e-01 1.000e+00 2.600e+00 3.284e+02 5.800e+00 1.800e+00 4.000e-01]
 [7.600e+00 8.800e+00 1.280e+01 3.400e+00 2.800e+02 0.000e+00 2.800e+00]
 [0.000e+00 0.000e+00 2.000e+00 1.000e+00 1.200e+00 2.358e+02 2.000e-01]
 [1.400e+00 6.000e+00 6.800e+00 0.000e+00 5.600e+00 0.000e+00 2.092e+02]]",7.420131349563599,0.9313826913790946,0.930635932213236,0.9326280505268174,0.49362611770629883,1160
29,LSTM BoW,0.9348939929328622,"[[3.898e+02 1.040e+01 6.000e-01 0.000e+00 1.300e+01 0.000e+00 6.400e+00]
 [6.400e+00 3.568e+02 4.600e+00 8.000e-01 9.000e+00 0.000e+00 1.040e+01]
 [1.000e+00 2.400e+00 3.324e+02 3.600e+00 1.020e+01 1.000e+00 6.400e+00]
 [0.000e+00 1.000e+00 2.800e+00 3.224e+02 4.600e+00 2.600e+00 0.000e+00]
 [6.400e+00 9.400e+00 1.100e+01 2.200e+00 2.780e+02 0.000e+00 2.800e+00]
 [0.000e+00 0.000e+00 1.400e+00 6.000e-01 4.000e-01 2.310e+02 6.000e-01]
 [2.000e-01 4.200e+00 5.800e+00 0.000e+00 5.200e+00 0.000e+00 2.062e+02]]",7.695035696029663,0.9353209664343403,0.9338452686917853,0.9375036852230034,0.48113651275634767,1200
